2025-12-19 23:38:14,437 | INFO | COMMAND: hello Rexy | APPROVED: True | ACTION: echo 'hello Rexy'
2025-12-22 11:12:33,850 | INFO | PENDING_CLEAR | REASON: confirmed_and_executed | PREV_TYPE: CONFIRMATION | PREV_INTENT: UNKNOWN | PREV_TURN: 16
2025-12-22 11:12:33,851 | INFO | CONFIRM_ACCEPTED | INTENT: UNKNOWN | ACTION: echo 'kmksd' | STATUS: success
2025-12-22 11:12:33,851 | INFO | COMMAND: confirm | INTENT: CONFIRM_LAST | SOURCE: AI | CONF: 0.99 | CONFIRM_LAST | STATUS: success
2025-12-22 11:13:28,816 | INFO | PENDING_SET | TYPE: CONFIRMATION | INTENT: UNKNOWN | ACTION: echo 'kmksd' | TURN: 18
2025-12-22 11:13:28,816 | INFO | COMMAND: kmksd | INTENT: UNKNOWN | RISK: medium | APPROVED: False | ACTION: echo 'kmksd'
2025-12-22 11:13:58,784 | INFO | PENDING_CLEAR | REASON: new_unrelated_intent | PREV_TYPE: CONFIRMATION | PREV_INTENT: UNKNOWN | PREV_TURN: 18
2025-12-22 11:13:58,784 | INFO | PENDING_CLEAR | REASON: blocked_without_pending | PREV_TYPE: None | PREV_INTENT: None | PREV_TURN: 0
2025-12-22 11:13:58,784 | INFO | COMMAND: what time is it | INTENT: GET_TIME | RISK: low | APPROVED: True | ACTION: time
2025-12-22 11:14:52,920 | INFO | PENDING_SET | TYPE: CONFIRMATION | INTENT: LIST_FILES | ACTION: files | TURN: 20
2025-12-22 11:14:52,920 | INFO | COMMAND: list files | INTENT: LIST_FILES | RISK: medium | APPROVED: False | ACTION: files
2025-12-22 11:15:32,631 | INFO | PENDING_CLEAR | REASON: confirmed_and_executed | PREV_TYPE: CONFIRMATION | PREV_INTENT: LIST_FILES | PREV_TURN: 20
2025-12-22 11:15:32,631 | INFO | CONFIRM_ACCEPTED | INTENT: LIST_FILES | ACTION: files | STATUS: success
2025-12-22 11:15:32,631 | INFO | COMMAND: confirm | INTENT: CONFIRM_LAST | SOURCE: AI | CONF: 0.99 | CONFIRM_LAST | STATUS: success
2025-12-22 11:17:40,787 | INFO | PENDING_SET | TYPE: CONFIRMATION | INTENT: UNKNOWN | ACTION: echo 'kmksd' | TURN: 1
2025-12-22 11:17:40,787 | INFO | COMMAND: kmksd | INTENT: UNKNOWN | RISK: medium | APPROVED: False | ACTION: echo 'kmksd'
2025-12-22 11:17:55,662 | INFO | PENDING_CLEAR | REASON: confirmed_and_executed | PREV_TYPE: CONFIRMATION | PREV_INTENT: UNKNOWN | PREV_TURN: 1
2025-12-22 11:17:55,663 | INFO | CONFIRM_ACCEPTED | INTENT: UNKNOWN | ACTION: echo 'kmksd' | STATUS: success
2025-12-22 11:17:55,664 | INFO | COMMAND: confirm | INTENT: CONFIRM_LAST | SOURCE: AI | CONF: 0.99 | CONFIRM_LAST | STATUS: success
2025-12-22 11:25:29,279 | INFO | PENDING_SET | TYPE: CLARIFICATION | INTENT: UNKNOWN | TURN: 1
2025-12-22 11:25:29,281 | INFO | COMMAND: kmksd | INTENT: UNKNOWN | RISK: medium | APPROVED: False | ACTION: echo 'kmksd'
2025-12-22 11:26:03,249 | INFO | CONFIRM_REJECTED | REASON: PENDING_CLARIFICATION
2025-12-22 11:26:03,249 | INFO | COMMAND: confirm | INTENT: CONFIRM_LAST | SOURCE: AI | CONF: 0.99 | CONFIRM_LAST | STATUS: error
2025-12-22 11:26:51,160 | INFO | CONFIRM_REJECTED | REASON: PENDING_CLARIFICATION
2025-12-22 11:26:51,160 | INFO | COMMAND: confirm | INTENT: CONFIRM_LAST | SOURCE: AI | CONF: 0.99 | CONFIRM_LAST | STATUS: error
2025-12-22 11:26:58,677 | INFO | PENDING_CLEAR | REASON: new_unrelated_intent | PREV_TYPE: CLARIFICATION | PREV_INTENT: UNKNOWN | PREV_TURN: 1
2025-12-22 11:26:58,677 | INFO | PENDING_SET | TYPE: CONFIRMATION | INTENT: LIST_FILES | ACTION: files | TURN: 4
2025-12-22 11:26:58,678 | INFO | COMMAND: list files | INTENT: LIST_FILES | RISK: medium | APPROVED: False | ACTION: files
2025-12-22 11:27:17,721 | INFO | PENDING_CLEAR | REASON: confirmed_and_executed | PREV_TYPE: CONFIRMATION | PREV_INTENT: LIST_FILES | PREV_TURN: 4
2025-12-22 11:27:17,722 | INFO | CONFIRM_ACCEPTED | INTENT: LIST_FILES | ACTION: files | STATUS: success
2025-12-22 11:27:17,722 | INFO | COMMAND: confirm | INTENT: CONFIRM_LAST | SOURCE: AI | CONF: 0.99 | CONFIRM_LAST | STATUS: success
2025-12-22 11:49:09,916 | INFO | PENDING_SET | TYPE: CLARIFICATION | INTENT: UNKNOWN | TURN: 1 | RETRY: 0
2025-12-22 11:49:09,918 | INFO | COMMAND: kmksd | INTENT: UNKNOWN | RISK: medium | APPROVED: False | ACTION: echo 'kmksd'
2025-12-22 11:49:27,594 | INFO | RETRY_INCREMENT | TYPE: CLARIFICATION | COUNT: 1 | COMMAND: confirm
2025-12-22 11:49:27,595 | INFO | CONFIRM_REJECTED | REASON: PENDING_CLARIFICATION
2025-12-22 11:49:27,595 | INFO | COMMAND: confirm | INTENT: CONFIRM_LAST | SOURCE: AI | CONF: 0.99 | CONFIRM_LAST | STATUS: error
2025-12-22 11:49:44,061 | INFO | RETRY_INCREMENT | TYPE: CLARIFICATION | COUNT: 2 | COMMAND: kmksd
2025-12-22 11:49:44,061 | INFO | PENDING_CLEAR | REASON: new_unrelated_intent | PREV_TYPE: CLARIFICATION | PREV_INTENT: UNKNOWN | PREV_TURN: 1
2025-12-22 11:49:44,063 | INFO | PENDING_SET | TYPE: CLARIFICATION | INTENT: UNKNOWN | TURN: 3 | RETRY: 0
2025-12-22 11:49:44,063 | INFO | COMMAND: kmksd | INTENT: UNKNOWN | RISK: medium | APPROVED: False | ACTION: echo 'kmksd'
2025-12-22 11:49:57,394 | INFO | RETRY_INCREMENT | TYPE: CLARIFICATION | COUNT: 1 | COMMAND: confirm
2025-12-22 11:49:57,394 | INFO | CONFIRM_REJECTED | REASON: PENDING_CLARIFICATION
2025-12-22 11:49:57,394 | INFO | COMMAND: confirm | INTENT: CONFIRM_LAST | SOURCE: AI | CONF: 0.99 | CONFIRM_LAST | STATUS: error
2025-12-22 11:50:10,791 | INFO | RETRY_INCREMENT | TYPE: CLARIFICATION | COUNT: 2 | COMMAND: kmksd
2025-12-22 11:50:10,791 | INFO | PENDING_CLEAR | REASON: new_unrelated_intent | PREV_TYPE: CLARIFICATION | PREV_INTENT: UNKNOWN | PREV_TURN: 3
2025-12-22 11:50:10,791 | INFO | PENDING_SET | TYPE: CLARIFICATION | INTENT: UNKNOWN | TURN: 5 | RETRY: 0
2025-12-22 11:50:10,791 | INFO | COMMAND: kmksd | INTENT: UNKNOWN | RISK: medium | APPROVED: False | ACTION: echo 'kmksd'
2025-12-22 11:50:31,772 | INFO | RETRY_INCREMENT | TYPE: CLARIFICATION | COUNT: 1 | COMMAND: confirm
2025-12-22 11:50:31,772 | INFO | CONFIRM_REJECTED | REASON: PENDING_CLARIFICATION
2025-12-22 11:50:31,772 | INFO | COMMAND: confirm | INTENT: CONFIRM_LAST | SOURCE: AI | CONF: 0.99 | CONFIRM_LAST | STATUS: error
2025-12-22 11:54:46,926 | INFO | RETRY_INCREMENT | TYPE: CLARIFICATION | COUNT: 2 | COMMAND: kmksd
2025-12-22 11:54:46,928 | INFO | PENDING_CLEAR | REASON: new_unrelated_intent | PREV_TYPE: CLARIFICATION | PREV_INTENT: UNKNOWN | PREV_TURN: 5
2025-12-22 11:54:46,929 | INFO | PENDING_SET | TYPE: CLARIFICATION | INTENT: UNKNOWN | TURN: 7 | RETRY: 0
2025-12-22 11:54:46,930 | INFO | COMMAND: kmksd | INTENT: UNKNOWN | RISK: medium | APPROVED: False | ACTION: echo 'kmksd'
2025-12-22 11:55:46,196 | INFO | RETRY_INCREMENT | TYPE: CLARIFICATION | COUNT: 1 | COMMAND: confirm
2025-12-22 11:55:46,196 | INFO | CONFIRM_REJECTED | REASON: PENDING_CLARIFICATION
2025-12-22 11:55:46,196 | INFO | COMMAND: confirm | INTENT: CONFIRM_LAST | SOURCE: AI | CONF: 0.99 | CONFIRM_LAST | STATUS: error
2025-12-22 11:56:22,452 | INFO | RETRY_INCREMENT | TYPE: CLARIFICATION | COUNT: 2 | COMMAND: what time is it
2025-12-22 11:56:22,453 | INFO | PENDING_CLEAR | REASON: new_unrelated_intent | PREV_TYPE: CLARIFICATION | PREV_INTENT: UNKNOWN | PREV_TURN: 7
2025-12-22 11:56:22,453 | INFO | PENDING_CLEAR | REASON: executed_new_action | PREV_TYPE: None | PREV_INTENT: None | PREV_TURN: 0
2025-12-22 11:56:22,453 | INFO | COMMAND: what time is it | INTENT: GET_TIME | RISK: low | APPROVED: True | ACTION: time
2025-12-22 11:57:02,854 | INFO | PENDING_SET | TYPE: CONFIRMATION | INTENT: LIST_FILES | ACTION: files | TURN: 10 | RETRY: 0
2025-12-22 11:57:02,854 | INFO | COMMAND: list files | INTENT: LIST_FILES | RISK: medium | APPROVED: False | ACTION: files
2025-12-22 11:57:29,842 | INFO | RETRY_INCREMENT | TYPE: CONFIRMATION | COUNT: 1 | COMMAND: kmksd
2025-12-22 11:57:29,842 | INFO | PENDING_CLEAR | REASON: new_unrelated_intent | PREV_TYPE: CONFIRMATION | PREV_INTENT: LIST_FILES | PREV_TURN: 10
2025-12-22 11:57:29,843 | INFO | PENDING_SET | TYPE: CLARIFICATION | INTENT: UNKNOWN | TURN: 11 | RETRY: 0
2025-12-22 11:57:29,843 | INFO | COMMAND: kmksd | INTENT: UNKNOWN | RISK: medium | APPROVED: False | ACTION: echo 'kmksd'
2025-12-22 11:59:02,801 | INFO | RETRY_INCREMENT | TYPE: CLARIFICATION | COUNT: 1 | COMMAND: kmksd
2025-12-22 11:59:02,801 | INFO | PENDING_CLEAR | REASON: new_unrelated_intent | PREV_TYPE: CLARIFICATION | PREV_INTENT: UNKNOWN | PREV_TURN: 11
2025-12-22 11:59:02,801 | INFO | PENDING_SET | TYPE: CLARIFICATION | INTENT: UNKNOWN | TURN: 12 | RETRY: 0
2025-12-22 11:59:02,801 | INFO | COMMAND: kmksd | INTENT: UNKNOWN | RISK: medium | APPROVED: False | ACTION: echo 'kmksd'
2025-12-22 11:59:17,548 | INFO | RETRY_INCREMENT | TYPE: CLARIFICATION | COUNT: 1 | COMMAND: confirm
2025-12-22 11:59:17,548 | INFO | CONFIRM_REJECTED | REASON: PENDING_CLARIFICATION
2025-12-22 11:59:17,548 | INFO | COMMAND: confirm | INTENT: CONFIRM_LAST | SOURCE: AI | CONF: 0.99 | CONFIRM_LAST | STATUS: error
2025-12-22 11:59:18,582 | INFO | RETRY_INCREMENT | TYPE: CLARIFICATION | COUNT: 2 | COMMAND: confirm
2025-12-22 11:59:18,582 | INFO | CONFIRM_REJECTED | REASON: PENDING_CLARIFICATION
2025-12-22 11:59:18,582 | INFO | COMMAND: confirm | INTENT: CONFIRM_LAST | SOURCE: AI | CONF: 0.99 | CONFIRM_LAST | STATUS: error
2025-12-22 11:59:19,349 | INFO | RETRY_INCREMENT | TYPE: CLARIFICATION | COUNT: 3 | COMMAND: confirm
2025-12-22 11:59:19,349 | INFO | CONFIRM_REJECTED | REASON: PENDING_CLARIFICATION
2025-12-22 11:59:19,349 | INFO | COMMAND: confirm | INTENT: CONFIRM_LAST | SOURCE: AI | CONF: 0.99 | CONFIRM_LAST | STATUS: error
2025-12-22 11:59:28,478 | INFO | PENDING_CLEAR | REASON: retry_limit_exceeded | PREV_TYPE: CLARIFICATION | PREV_INTENT: UNKNOWN | PREV_TURN: 12
2025-12-22 12:00:13,132 | INFO | CONFIRM_REJECTED | REASON: NO_PENDING
2025-12-22 12:00:13,132 | INFO | COMMAND: confirm | INTENT: CONFIRM_LAST | SOURCE: AI | CONF: 0.99 | CONFIRM_LAST | STATUS: error
2025-12-22 12:08:25,179 | INFO | PENDING_SET | TYPE: CLARIFICATION | INTENT: UNKNOWN | TURN: 1 | RETRY: 0
2025-12-22 12:08:25,179 | INFO | COMMAND: kmksd | INTENT: UNKNOWN | RISK: medium | APPROVED: False | ACTION: echo 'kmksd'
2025-12-22 12:14:25,171 | INFO | PENDING_CLEAR | REASON: timeout_expired | PREV_TYPE: CLARIFICATION | PREV_INTENT: UNKNOWN | PREV_TURN: 1
2025-12-22 12:14:25,171 | INFO | PENDING_BLOCKED | REASON: timeout_expired | AGE: 359s
2025-12-22 16:21:42,138 | INFO | HTTP Request: POST http://127.0.0.1:11434/api/chat "HTTP/1.1 200 OK"
2025-12-22 16:21:42,182 | WARNING | AI_CONTRACT_VIOLATION: invalid intent 'CHAT|ACTION|UNKNOWN|CONFIRM_LAST'
2025-12-22 16:21:42,184 | INFO | PENDING_CLEAR | REASON: executed_new_action | PREV_TYPE: None | PREV_INTENT: None | PREV_TURN: 0
2025-12-22 16:21:42,184 | INFO | COMMAND: hello rexy | INTENT: GREET | RISK: low | APPROVED: True | ACTION: echo 'hello'
2025-12-22 16:22:23,795 | INFO | HTTP Request: POST http://127.0.0.1:11434/api/chat "HTTP/1.1 200 OK"
2025-12-22 16:22:23,796 | WARNING | AI_CONTRACT_VIOLATION: invalid intent 'CHAT|ACTION|UNKNOWN|CONFIRM_LAST'
2025-12-22 16:22:23,796 | INFO | PENDING_CLEAR | REASON: executed_new_action | PREV_TYPE: None | PREV_INTENT: None | PREV_TURN: 0
2025-12-22 16:22:23,796 | INFO | COMMAND: hello rexy | INTENT: GREET | RISK: low | APPROVED: True | ACTION: echo 'hello'
2025-12-22 16:25:16,692 | INFO | HTTP Request: POST http://127.0.0.1:11434/api/chat "HTTP/1.1 200 OK"
2025-12-22 16:25:16,693 | WARNING | AI_CONTRACT_VIOLATION: invalid intent 'CHAT|ACTION|UNKNOWN|CONFIRM_LAST'
2025-12-22 16:25:16,693 | INFO | PENDING_CLEAR | REASON: executed_new_action | PREV_TYPE: None | PREV_INTENT: None | PREV_TURN: 0
2025-12-22 16:25:16,693 | INFO | COMMAND: hello rexy | INTENT: GREET | RISK: low | APPROVED: True | ACTION: echo 'hello'
2025-12-22 16:27:03,789 | INFO | HTTP Request: POST http://127.0.0.1:11434/api/chat "HTTP/1.1 200 OK"
2025-12-22 16:27:03,789 | WARNING | AI_CONTRACT_VIOLATION: invalid intent 'CHAT|ACTION|UNKNOWN|CONFIRM_LAST'
2025-12-22 16:27:03,789 | INFO | PENDING_CLEAR | REASON: executed_new_action | PREV_TYPE: None | PREV_INTENT: None | PREV_TURN: 0
2025-12-22 16:27:03,789 | INFO | COMMAND: hello rexy | INTENT: GREET | RISK: low | APPROVED: True | ACTION: echo 'hello'
2025-12-22 16:45:42,374 | INFO | httpx | HTTP Request: POST http://127.0.0.1:11434/api/chat "HTTP/1.1 200 OK"
2025-12-22 16:45:42,375 | INFO | src.orchestrator | LLM RAW: {
  "intent": "CHAT|GREET|GET_TIME|CALCULATE|LIST_FILES|UNKNOWN|CONFIRM_LAST",
  "reasoning": "User ...
2025-12-22 16:45:42,376 | INFO | src.orchestrator | LLM THINK: CHAT|GREET|GET_TIME|CALCULATE|LIST_FILES|UNKNOWN|CONFIRM_LAST (0.95)
2025-12-22 16:45:42,376 | WARNING | src.orchestrator | AI_CONTRACT_VIOLATION: invalid intent 'CHAT|GREET|GET_TIME|CALCULATE|LIST_FILES|UNKNOWN|CONFIRM_LAST' (valid: {'UNKNOWN', 'GREET', 'CALCULATE', 'GET_TIME', 'LIST_FILES', 'CONFIRM_LAST', 'CHAT'})
2025-12-22 16:45:42,438 | INFO | src.orchestrator | TURN 1 | hello rexy | GREET:FALLBACK | 0.95 | low
2025-12-22 17:20:55,349 | INFO | httpx | HTTP Request: POST http://127.0.0.1:11434/api/chat "HTTP/1.1 200 OK"
2025-12-22 17:20:55,350 | INFO | src.orchestrator | LLM RAW: {
  "intent": "CHAT",
  "reasoning": "Casual conversation detected, no specific action needed.",
